Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
837,30,1,90.0,8100,0,1,0,0,0,0,0,8,0,0,0,0,5,6,1948,1973,0,0,0,0,0,0.0,0,0,2,1,1,0,4,338,0,0,1221,1559,0,0,0,0,1559,0,0,1559,1,0,1,0,2,1,0,5,2,0,0,2,1948.0,1,2,812,0,0,0,0,116,230,0,0,0,0,2,0,0,6,2007,1,0,153500
1049,20,0,100.0,21750,0,0,0,0,0,0,0,13,0,0,0,0,5,4,1960,2006,1,0,1,1,1,75.0,0,3,3,4,2,4,6,0,5,0,0,0,0,1,0,0,1771,0,0,1771,0,0,1,0,3,1,0,9,4,1,4,0,1960.0,1,2,336,0,0,0,0,0,0,0,0,0,0,3,0,0,11,2009,0,0,115000
1123,20,0,69.0,8926,0,0,1,0,0,1,0,0,0,0,0,0,4,3,1956,1956,0,0,2,2,0,0.0,0,0,1,1,1,0,2,0,0,0,672,672,0,2,0,1,960,0,0,960,0,0,1,0,3,1,0,5,0,0,0,4,1956.0,1,1,288,0,0,0,64,0,0,0,160,0,0,1,0,0,10,2009,1,1,112000
919,60,0,103.0,13125,0,0,1,0,0,1,0,17,0,0,0,1,7,5,1991,1991,0,0,1,1,0,0.0,1,0,0,0,1,2,1,48,4,634,422,1104,0,2,0,0,912,1215,0,2127,1,0,2,1,4,1,1,8,0,1,4,0,1991.0,2,3,833,0,0,0,72,192,224,0,0,0,0,3,0,0,11,2007,0,0,238000
450,50,1,50.0,6000,0,0,0,0,0,0,0,8,0,0,0,2,3,7,1948,2002,0,0,5,5,0,0.0,0,1,1,1,1,0,0,331,0,0,318,649,0,2,0,0,679,504,0,1183,0,0,1,1,2,1,0,6,0,0,0,2,1981.0,1,1,308,0,0,0,0,176,0,0,0,0,0,0,0,0,6,2007,0,0,120000
720,20,0,69.0,9920,0,0,1,0,0,0,0,2,0,0,0,0,5,6,1969,1969,0,0,1,3,0,0.0,0,0,1,2,1,3,0,523,0,0,448,971,0,1,0,0,971,0,0,971,0,0,1,1,3,1,0,5,0,1,5,0,1969.0,1,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2006,0,0,128500
368,80,0,101.0,9150,0,0,1,0,0,1,0,1,0,0,0,4,6,5,1962,1962,0,4,3,3,1,305.0,0,0,1,2,1,3,3,371,0,0,728,1099,0,0,0,0,1431,0,0,1431,0,1,1,0,3,1,0,6,0,1,3,4,1962.0,2,1,296,0,0,0,64,110,0,0,0,0,0,0,0,0,12,2008,0,0,165000
213,60,2,72.0,8640,0,0,0,0,0,0,0,12,0,0,0,1,7,5,2009,2009,0,0,0,0,0,0.0,0,0,0,2,1,0,3,822,0,0,78,900,0,2,0,0,932,920,0,1852,1,0,2,1,3,1,1,7,0,1,4,0,2009.0,2,2,644,0,0,0,168,108,0,0,0,0,0,0,0,0,7,2009,2,2,252678
981,85,0,69.0,12122,0,0,1,0,0,1,0,1,0,0,0,3,7,9,1961,2007,0,0,9,11,2,210.0,2,0,1,1,1,1,0,867,0,0,77,944,0,0,0,0,999,0,0,999,1,0,1,0,3,1,2,6,0,0,0,0,1961.0,2,2,588,0,0,0,144,76,0,0,0,0,0,0,0,0,7,2008,0,0,178400
290,70,0,60.0,8730,0,0,0,0,0,0,0,11,6,0,0,1,6,7,1915,2003,0,0,6,4,0,0.0,0,0,2,1,1,0,2,0,0,0,698,698,0,2,0,1,698,698,0,1396,0,0,1,0,3,1,0,7,0,0,0,2,2003.0,1,1,384,0,0,0,0,0,0,0,259,0,0,0,0,0,7,2007,0,0,153575
1369,120,1,69.0,4435,0,0,0,0,0,0,0,2,0,0,2,0,6,5,2003,2004,0,0,0,0,1,170.0,1,0,0,2,1,1,3,685,0,0,163,848,0,2,0,0,848,0,0,848,1,0,1,0,1,1,1,4,0,0,0,0,2003.0,0,2,420,0,0,0,140,0,0,0,0,0,0,0,0,0,6,2009,0,0,144000
545,60,0,58.0,17104,0,0,1,0,0,0,0,9,0,0,0,1,7,5,2006,2006,0,0,0,0,0,0.0,1,0,0,2,0,1,3,554,0,0,100,654,0,2,0,0,664,832,0,1496,1,0,2,1,3,1,1,7,0,1,3,0,2006.0,2,2,426,0,0,0,100,24,0,0,0,0,0,0,0,0,9,2006,2,2,179665
1261,60,0,69.0,24682,0,0,3,0,0,2,0,9,6,0,0,1,6,5,1999,1999,0,0,0,0,0,0.0,0,0,0,2,1,0,2,0,0,0,841,841,0,2,0,0,892,783,0,1675,0,0,2,1,3,1,0,7,0,1,4,3,1999.0,0,2,502,0,0,0,0,103,0,0,0,0,0,0,0,0,6,2009,0,0,181000
1190,60,0,60.0,7500,0,0,0,0,0,0,0,9,0,0,0,1,7,5,1999,1999,0,0,0,0,0,0.0,0,0,0,1,1,0,2,0,0,0,994,994,0,0,0,0,1028,776,0,1804,0,0,2,1,3,1,1,7,0,1,4,0,1999.0,0,2,442,0,0,0,140,60,0,0,0,0,0,0,0,0,6,2010,0,0,189000
1348,20,0,93.0,15306,0,0,1,1,0,1,0,3,0,0,0,0,8,5,2006,2007,0,0,0,0,2,100.0,1,0,0,0,1,3,3,80,0,0,1652,1732,0,2,0,0,1776,0,0,1776,1,0,2,0,3,1,1,7,0,1,3,0,2006.0,0,3,712,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2007,2,2,283463
8,60,0,69.0,10382,0,0,1,0,0,1,0,7,3,0,0,1,7,6,1973,1973,0,0,1,1,2,240.0,0,0,1,2,1,2,0,859,2,32,216,1107,0,2,0,0,1107,983,0,2090,1,0,2,1,3,1,0,7,0,2,4,0,1973.0,2,2,484,0,0,0,235,204,228,0,0,0,0,0,1,350,11,2009,0,0,200000
886,120,2,50.0,5119,0,0,1,0,0,2,0,12,0,0,2,0,9,5,1999,2000,0,0,5,5,1,60.0,1,0,0,0,1,1,3,1238,0,0,460,1698,0,2,0,0,1709,0,0,1709,1,0,2,0,2,1,1,5,0,1,4,0,1999.0,0,2,506,0,0,0,97,65,0,0,0,0,0,0,0,0,1,2008,7,1,328900
1235,70,3,55.0,8525,0,0,0,2,0,0,0,21,0,0,0,1,5,6,1911,1950,0,0,5,5,0,0.0,0,0,0,1,1,1,2,0,0,0,940,940,0,1,1,1,1024,940,0,1964,0,0,1,1,4,1,0,7,0,0,0,1,1980.0,3,0,0,1,1,2,0,192,0,0,0,0,0,0,0,0,11,2008,0,1,130000
723,20,0,70.0,8120,0,0,0,0,0,0,0,1,0,0,0,0,4,7,1970,1970,0,0,5,5,0,0.0,0,1,1,1,1,0,0,191,0,0,673,864,0,2,0,0,864,0,0,864,0,0,1,0,3,1,0,5,0,0,0,2,1994.0,1,2,463,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2009,0,0,124500
518,60,0,79.0,10208,0,0,1,0,0,0,0,14,0,0,0,1,7,5,1996,1997,0,0,0,0,1,921.0,1,0,0,2,1,0,2,0,0,0,1264,1264,0,2,0,0,1277,1067,0,2344,0,0,2,1,3,1,1,7,0,1,4,0,1996.0,2,3,889,0,0,0,220,0,0,0,0,0,0,0,0,0,7,2009,0,0,265000
403,30,0,60.0,10200,0,0,0,0,0,0,0,15,0,0,0,0,5,8,1940,1997,0,0,6,4,0,0.0,0,0,0,1,1,0,2,0,0,0,672,672,0,2,0,0,672,0,0,672,0,0,1,0,2,1,0,4,0,0,0,2,1940.0,1,1,240,0,0,2,168,0,0,0,0,0,0,3,0,0,8,2008,0,0,108000
734,20,0,80.0,10000,0,0,0,0,0,1,0,15,1,0,0,0,5,6,1961,1983,1,0,1,1,0,0.0,0,0,1,1,1,0,1,594,0,0,270,864,0,2,0,0,1144,0,0,1144,1,0,1,0,3,1,0,6,0,1,4,0,1961.0,2,1,264,0,0,0,165,0,0,0,0,0,0,2,1,400,3,2009,0,0,131400
144,20,0,78.0,10335,0,0,1,0,0,0,0,2,0,0,0,0,7,5,1999,1999,0,0,0,0,1,183.0,1,0,0,2,1,3,3,679,0,0,811,1490,0,2,0,0,1501,0,0,1501,1,0,2,0,3,1,1,6,0,0,0,0,1999.0,2,2,577,0,0,0,144,29,0,0,0,0,0,0,0,0,6,2009,0,0,204000
819,80,0,80.0,8816,0,0,0,0,0,0,0,16,0,0,0,4,6,7,1971,1971,0,0,1,1,1,80.0,0,0,1,1,1,1,3,504,0,0,506,1010,0,0,0,0,1052,0,0,1052,1,0,1,0,3,1,0,6,0,0,0,0,1971.0,1,2,440,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2010,0,0,155000
560,120,0,69.0,3196,0,0,0,0,0,0,0,4,0,0,2,0,7,5,2003,2004,0,0,0,0,1,18.0,1,0,0,2,1,3,2,0,0,0,1374,1374,0,2,0,0,1557,0,0,1557,0,0,2,0,2,1,1,7,0,1,4,0,2003.0,0,2,420,0,0,0,143,20,0,0,0,0,0,0,0,0,10,2006,0,0,234000
1141,20,0,60.0,7350,0,0,0,0,0,1,0,1,0,0,0,0,5,7,1951,1951,0,0,1,1,0,0.0,0,0,1,1,1,2,0,852,0,0,100,952,0,1,0,0,952,0,0,952,1,0,1,0,2,1,0,4,0,0,0,2,1988.0,1,2,840,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2008,1,1,139000
360,60,0,78.0,12011,0,0,1,0,0,2,0,14,0,0,0,1,8,5,1998,1998,0,0,0,0,1,530.0,1,0,0,2,1,1,3,956,0,0,130,1086,0,2,0,0,1086,838,0,1924,1,0,2,1,3,1,1,7,0,1,4,0,1998.0,2,2,592,0,0,0,208,75,0,0,374,0,0,0,0,0,6,2006,0,0,280000
1124,20,0,50.0,9405,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1947,2008,1,0,0,0,0,0.0,0,2,1,1,1,0,2,0,0,0,698,698,0,2,0,0,698,0,0,698,0,1,1,0,2,1,0,4,0,0,0,1,1980.0,3,0,0,1,1,0,0,200,0,0,0,0,0,0,0,0,6,2009,0,0,118000
704,190,1,76.0,7630,0,0,0,0,0,0,0,8,1,0,4,1,5,9,1900,1996,0,0,6,4,0,0.0,0,1,2,2,1,0,2,0,0,0,360,360,0,0,0,0,1032,780,0,1812,0,0,2,0,4,2,1,8,0,1,5,2,1999.0,1,2,672,0,0,2,344,0,40,0,0,0,0,1,0,0,5,2010,0,0,140000
60,20,0,60.0,7200,0,0,0,2,0,0,0,2,0,0,0,0,5,7,1972,1972,0,0,1,1,0,0.0,0,0,1,1,1,1,0,632,0,0,148,780,0,2,0,0,780,0,0,780,0,0,1,0,2,1,0,4,0,0,0,2,1973.0,1,1,352,0,0,0,196,0,0,0,0,0,0,1,0,0,1,2008,0,0,124900
926,20,0,69.0,15611,0,0,1,0,0,1,0,7,0,0,0,0,5,6,1977,1977,0,0,0,0,0,0.0,0,0,0,2,1,1,0,767,6,93,266,1126,0,1,0,0,1126,0,0,1126,0,1,2,0,3,1,2,6,0,0,0,0,1977.0,2,2,540,0,0,0,180,0,0,0,0,0,0,0,0,0,3,2008,0,1,175000
879,85,0,88.0,11782,0,0,1,0,0,0,0,15,0,0,0,3,5,7,1961,1995,0,0,1,1,0,0.0,0,0,1,1,1,1,0,899,0,0,210,1109,0,1,0,0,1155,0,0,1155,1,0,1,0,3,1,1,6,2,0,0,2,1987.0,1,2,576,0,0,0,192,0,0,0,0,0,0,1,1,400,6,2010,0,0,148000
12,60,0,85.0,11924,0,0,1,0,0,0,0,5,0,0,0,1,9,5,2005,2006,1,0,7,8,2,286.0,2,0,0,0,1,0,3,998,0,0,177,1175,0,2,0,0,1182,1142,0,2324,1,0,3,0,4,1,2,11,0,2,3,3,2005.0,0,3,736,0,0,0,147,21,0,0,0,0,0,0,0,0,7,2006,2,2,345000
539,20,0,69.0,11553,0,0,1,0,0,0,0,15,0,0,0,0,5,5,1968,1968,1,0,3,3,1,188.0,0,0,1,1,1,0,1,673,0,0,378,1051,0,1,0,0,1159,0,0,1159,0,0,1,1,3,1,0,7,0,1,1,0,1968.0,1,1,336,0,0,0,466,0,0,0,0,0,0,0,0,0,7,2006,0,0,158000
414,30,1,56.0,8960,0,2,0,0,0,0,0,8,2,0,0,0,5,6,1927,1950,0,0,7,8,0,0.0,0,0,1,1,1,0,2,0,0,0,1008,1008,0,0,0,1,1028,0,0,1028,0,0,1,0,2,1,0,5,0,1,3,2,1927.0,1,2,360,0,0,0,0,0,130,0,0,0,0,0,0,0,3,2010,0,0,115000
1155,60,0,69.0,13700,0,0,1,0,0,0,0,1,0,0,0,1,7,6,1965,1988,0,0,0,0,2,288.0,0,0,1,1,1,3,0,454,0,0,410,864,0,1,0,0,902,918,0,1820,0,0,1,2,4,1,1,8,0,2,3,0,1965.0,1,2,492,0,0,0,60,84,0,0,273,0,0,3,0,0,5,2008,0,0,201800
75,50,1,60.0,5790,0,0,0,0,0,1,0,8,0,0,0,1,3,6,1915,1950,2,0,0,0,0,0.0,1,1,1,3,1,0,2,0,0,0,840,840,0,0,1,0,840,765,0,1605,0,0,2,0,3,2,0,8,0,0,0,2,1915.0,1,1,379,0,0,0,0,0,202,0,0,0,0,0,0,0,5,2010,0,0,107400
585,50,1,51.0,6120,0,0,0,0,0,0,0,11,0,0,0,2,4,7,1935,1995,0,0,2,2,0,0.0,0,0,2,1,1,0,2,0,0,0,884,884,0,2,0,0,989,584,0,1573,0,0,1,0,3,1,1,6,0,0,0,2,1935.0,1,1,240,0,0,0,0,0,54,0,120,0,0,0,0,0,7,2009,0,0,133000
1111,60,0,69.0,8000,0,0,0,0,0,0,0,9,0,0,0,1,6,5,1995,1996,0,0,1,1,0,0.0,0,0,0,2,1,0,3,219,0,0,554,773,0,0,0,0,773,885,0,1658,1,0,2,1,3,1,0,8,0,1,4,0,1995.0,0,2,431,0,0,0,224,84,0,0,0,0,0,0,0,0,6,2008,0,0,188000
178,50,0,69.0,13650,0,0,0,0,0,0,0,15,0,0,0,2,5,5,1958,1958,0,0,5,5,0,0.0,1,1,1,1,1,0,0,57,2,441,554,1052,0,2,0,0,1252,668,0,1920,1,0,2,0,4,1,1,8,0,1,3,0,1958.0,1,2,451,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,0,0,172500
1239,20,0,63.0,13072,0,0,0,0,0,0,0,17,4,0,0,0,6,5,2005,2005,0,0,0,0,0,0.0,1,0,0,2,1,0,2,0,0,0,1141,1141,0,2,0,0,1141,0,0,1141,0,0,1,1,3,1,0,6,0,0,0,2,2005.0,1,2,484,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2006,0,1,142500
605,20,0,88.0,12803,0,0,1,0,0,0,0,2,0,0,0,0,7,5,2002,2002,0,0,0,0,1,99.0,1,0,0,2,1,2,3,922,0,0,572,1494,0,2,0,0,1494,0,0,1494,1,0,2,0,3,1,1,6,0,1,4,0,2002.0,2,2,530,0,0,0,192,36,0,0,0,0,0,0,0,0,9,2008,0,0,221000
490,180,1,21.0,1526,0,0,0,0,0,0,0,19,0,0,1,3,4,8,1970,2002,0,0,9,11,0,0.0,0,1,1,2,1,1,3,515,0,0,115,630,0,1,0,0,630,0,0,630,1,0,1,0,1,1,1,3,0,0,0,0,1970.0,1,1,286,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2009,0,0,86000
765,120,0,30.0,9549,0,0,1,0,0,2,0,24,0,0,2,0,8,5,1995,1996,1,0,4,10,0,0.0,1,1,0,2,0,1,5,437,4,1057,0,1494,0,2,0,0,1494,0,0,1494,1,0,1,1,2,1,2,6,0,1,3,0,1995.0,0,2,481,0,0,0,0,30,0,0,216,0,0,0,0,0,4,2006,0,0,270000
956,90,3,82.0,7136,0,0,1,1,0,0,0,6,0,0,3,1,6,6,1946,1950,0,0,5,5,1,423.0,0,0,1,2,1,0,4,484,0,0,495,979,0,1,1,2,979,979,0,1958,0,0,2,0,4,2,0,8,0,0,0,0,1946.0,1,2,492,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2007,0,0,145000
748,70,1,65.0,11700,0,1,1,0,0,1,0,8,0,0,0,1,7,7,1880,2003,3,0,10,7,0,0.0,1,0,4,1,3,0,2,0,0,0,1240,1240,2,1,1,0,1320,1320,0,2640,0,0,1,1,4,1,1,8,0,1,3,2,1950.0,1,4,864,0,0,2,181,0,386,0,0,0,0,0,0,0,5,2009,0,0,265979
1457,20,0,85.0,13175,0,0,0,0,0,0,0,7,0,0,0,0,6,6,1978,1988,0,0,3,3,2,119.0,0,0,1,2,1,0,0,790,1,163,589,1542,0,1,0,0,2073,0,0,2073,1,0,2,0,3,1,0,7,4,2,4,0,1978.0,1,2,500,0,0,0,349,0,0,0,0,0,0,1,0,0,2,2010,0,0,210000
708,120,0,48.0,6240,0,0,0,0,0,0,0,5,0,0,2,0,8,5,2006,2006,1,0,5,5,1,176.0,1,0,0,2,1,0,3,863,0,0,461,1324,0,2,0,0,1324,0,0,1324,1,0,2,0,2,1,1,6,0,1,3,0,2006.0,0,2,550,0,0,0,192,38,0,0,0,0,0,0,0,0,12,2009,0,0,254000
81,60,0,100.0,13000,0,0,0,0,0,1,0,1,0,0,0,1,6,6,1968,1968,0,0,0,0,1,576.0,0,1,1,2,1,0,4,448,0,0,448,896,0,1,0,0,1182,960,0,2142,0,0,2,1,4,1,1,8,0,1,3,0,1968.0,0,1,509,0,0,0,0,72,0,0,252,0,0,0,0,0,6,2009,0,0,193500
474,20,0,110.0,14977,0,0,1,0,0,0,0,5,0,0,0,0,8,5,2006,2007,0,0,0,0,1,304.0,1,0,0,0,1,3,3,1350,0,0,626,1976,0,2,0,0,1976,0,0,1976,1,0,2,0,2,1,1,7,0,1,2,0,2006.0,2,3,908,0,0,0,250,63,0,0,0,0,0,0,0,0,7,2007,2,2,440000
473,180,1,35.0,3675,0,0,0,0,0,0,0,0,0,0,2,4,6,5,2005,2005,0,0,0,0,1,80.0,0,0,0,2,1,3,3,459,0,0,88,547,0,2,0,0,1072,0,0,1072,1,0,1,0,2,1,0,5,0,0,0,4,2005.0,2,2,525,0,0,0,0,28,0,0,0,0,0,0,0,0,6,2008,0,0,148000
229,20,0,70.0,8521,0,0,0,0,0,3,0,15,1,0,0,0,5,5,1967,1967,0,0,1,1,0,0.0,0,0,1,1,1,0,0,842,0,0,70,912,0,1,0,0,912,0,0,912,0,0,1,0,3,1,0,5,0,1,1,2,1974.0,1,1,336,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2010,0,0,125000
1013,70,0,55.0,10592,0,0,0,0,0,0,0,6,0,0,0,1,6,7,1923,1996,1,0,6,4,0,0.0,0,1,0,1,3,0,2,0,0,0,602,602,0,1,0,0,900,602,0,1502,0,0,1,1,3,1,1,7,0,2,4,2,1923.0,1,1,180,0,0,0,96,0,112,0,53,0,0,0,0,0,8,2007,0,0,165000
942,60,0,69.0,8755,0,0,1,0,0,3,0,9,8,0,0,1,7,5,1999,1999,0,0,0,0,1,298.0,1,0,0,2,1,0,0,772,0,0,220,992,0,2,0,0,1022,1038,0,2060,1,0,2,1,3,1,1,8,0,1,4,3,1999.0,2,2,390,0,0,0,0,0,0,168,0,0,0,3,0,0,6,2009,0,0,214000
783,20,0,67.0,16285,0,0,2,0,0,0,0,2,0,0,0,0,7,5,2001,2002,0,0,0,0,0,0.0,1,0,0,2,1,0,2,0,0,0,1413,1413,0,2,0,0,1430,0,0,1430,0,0,2,0,3,1,1,6,0,0,0,0,2001.0,2,2,605,0,0,0,0,33,0,0,0,0,0,0,0,0,6,2009,0,0,187100
884,75,0,60.0,6204,0,0,0,2,0,0,0,21,0,0,0,6,4,5,1912,1950,0,0,6,4,0,0.0,1,0,0,1,3,0,2,0,0,0,795,795,0,1,1,0,954,795,481,2230,1,0,1,0,5,1,0,10,0,0,0,2,1997.0,1,1,440,0,2,0,0,188,0,0,0,0,0,0,0,0,3,2006,0,0,118500
1255,60,0,60.0,6931,0,0,0,0,0,0,0,0,0,0,0,1,7,5,2003,2004,0,0,0,0,2,92.0,1,0,0,2,1,0,2,0,0,0,746,746,0,2,0,0,760,896,0,1656,0,0,2,1,3,1,1,7,0,1,3,3,2003.0,0,2,397,0,0,0,178,128,0,0,0,0,0,0,0,0,7,2008,0,0,165400
648,20,0,85.0,10452,0,0,1,0,0,0,0,0,0,0,0,0,6,5,1953,1953,1,0,6,4,2,216.0,0,0,1,1,1,2,4,500,0,0,594,1094,0,2,0,0,1094,0,0,1094,0,0,1,0,3,1,0,5,0,2,3,0,1953.0,2,2,495,0,0,0,0,0,0,0,287,0,0,0,0,0,6,2008,0,0,155000
254,80,0,85.0,9350,0,0,0,0,0,0,0,1,0,0,0,4,6,7,1964,1991,1,0,1,1,1,108.0,0,0,1,2,1,3,5,270,3,580,452,1302,0,2,0,0,1302,0,0,1302,0,1,2,0,3,1,1,7,4,0,0,0,1964.0,2,1,309,0,0,0,333,0,0,0,0,0,0,1,0,0,10,2007,7,0,158000
1253,20,0,62.0,9858,0,0,0,0,0,0,0,13,0,0,0,0,5,6,1968,1968,0,0,1,1,0,0.0,0,0,1,1,1,0,1,510,0,0,354,864,0,1,0,0,874,0,0,874,1,0,1,0,3,1,0,5,0,0,0,0,1968.0,2,1,288,0,0,0,33,0,0,0,0,0,0,2,1,600,11,2009,0,0,130000
764,60,0,82.0,9430,0,0,0,0,0,0,0,14,0,0,0,1,8,5,1999,1999,0,0,0,0,1,673.0,1,0,0,2,1,2,3,1163,0,0,89,1252,0,2,0,0,1268,1097,0,2365,1,0,2,1,3,1,1,8,0,1,3,0,1999.0,2,3,856,0,0,0,0,128,0,0,180,0,0,0,0,0,7,2009,0,0,337000
766,20,0,75.0,14587,0,0,1,0,0,0,0,12,0,0,0,0,9,5,2008,2008,0,0,0,0,2,284.0,1,0,0,2,1,0,2,0,0,0,1498,1498,0,2,0,0,1506,0,0,1506,0,0,2,0,2,1,2,6,0,1,3,0,2008.0,0,2,592,0,0,0,0,174,0,0,0,0,0,0,0,0,8,2008,2,2,264132
731,120,0,39.0,5389,0,0,1,0,0,0,0,18,0,0,2,0,8,5,1995,1996,0,0,9,11,0,0.0,1,0,0,2,1,0,3,1180,0,0,415,1595,0,2,0,0,1616,0,0,1616,1,0,2,0,2,1,1,5,0,1,4,0,1995.0,2,2,608,0,0,0,237,152,0,0,0,0,0,0,0,0,3,2010,0,0,236500
594,120,1,69.0,4435,0,0,0,0,0,0,0,2,0,0,2,0,6,5,2003,2003,0,0,0,0,1,170.0,1,0,0,2,1,1,3,685,0,0,163,848,0,2,0,0,848,0,0,848,1,0,1,0,1,1,1,4,0,0,0,0,2003.0,0,2,420,0,0,0,140,0,0,0,0,0,0,0,0,0,5,2009,0,0,140000
1379,160,1,21.0,1953,0,0,0,0,0,0,0,10,0,0,1,1,6,5,1973,1973,0,0,1,1,1,408.0,0,0,1,1,3,0,1,309,0,0,174,483,0,1,0,0,483,504,0,987,0,0,1,1,2,1,0,5,0,0,0,2,1973.0,1,1,264,0,0,0,72,0,0,0,0,0,0,0,0,0,6,2006,0,0,83000
438,45,1,50.0,6000,0,0,0,0,0,0,0,11,0,0,0,7,6,7,1926,2004,0,0,6,4,0,0.0,1,0,0,1,1,0,2,0,0,0,884,884,0,0,0,0,904,0,0,904,0,0,1,0,2,1,0,4,0,0,0,2,1926.0,1,1,180,0,0,0,0,0,105,0,0,0,0,0,0,0,1,2009,0,0,119000
106,60,2,75.0,9375,0,0,0,0,0,0,0,12,0,0,0,1,8,5,2003,2004,1,0,0,0,1,768.0,1,0,0,0,1,0,2,0,0,0,1053,1053,0,2,0,0,1053,939,0,1992,0,0,2,1,3,1,1,9,0,1,3,0,2003.0,2,2,648,0,0,0,140,45,0,0,0,0,0,0,0,0,8,2008,0,0,250000
753,20,0,79.0,9236,0,0,1,0,0,0,0,2,0,0,0,0,6,5,1997,1997,0,0,0,0,0,0.0,0,1,0,2,1,3,3,1200,0,0,279,1479,0,2,0,0,1494,0,0,1494,1,0,2,0,3,1,1,6,0,0,0,0,1997.0,2,2,576,0,0,0,168,27,0,0,0,0,0,0,0,0,7,2006,0,0,217000
775,20,0,110.0,14226,0,0,0,0,0,1,0,5,0,0,0,0,8,5,2006,2006,1,0,0,0,1,375.0,1,0,0,2,1,1,2,0,0,0,1935,1935,0,0,0,0,1973,0,0,1973,0,0,2,0,3,1,1,9,0,1,3,0,2006.0,0,3,895,0,0,0,315,45,0,0,0,0,0,0,0,0,7,2007,2,2,395000
569,50,0,79.0,12327,0,0,1,3,0,0,1,17,0,0,0,2,8,8,1983,2009,0,0,6,4,0,0.0,1,0,1,2,1,3,3,1441,0,0,55,1496,0,2,0,0,1496,636,0,2132,1,0,1,1,1,1,1,5,2,1,3,3,1983.0,0,2,612,3,0,0,349,40,0,0,0,0,0,0,0,0,9,2009,0,0,316600
1398,70,1,51.0,6120,0,0,0,0,0,0,0,11,0,0,0,1,5,8,1920,2004,0,0,5,5,0,0.0,0,0,2,1,1,2,2,0,0,0,939,939,0,2,0,0,939,574,0,1513,0,0,1,1,4,1,0,8,0,0,0,2,1933.0,1,1,180,2,3,2,24,0,150,0,0,0,0,0,0,0,5,2007,0,0,137500
25,20,0,69.0,8246,0,0,1,0,0,0,0,15,0,0,0,0,5,8,1968,2001,0,0,3,3,0,0.0,0,1,1,1,1,2,4,188,3,668,204,1060,0,2,0,0,1060,0,0,1060,1,0,1,0,3,1,1,6,0,1,4,0,1968.0,1,1,270,0,0,0,406,90,0,0,0,0,0,1,0,0,5,2010,0,0,154000
1346,30,1,50.0,6000,0,0,0,0,0,0,0,8,0,0,0,0,4,4,1920,1950,1,0,5,5,0,0.0,0,0,0,1,1,0,0,250,0,0,710,960,0,0,0,1,960,0,0,960,0,0,1,0,2,1,3,5,0,0,0,2,1997.0,1,1,308,0,0,0,0,0,168,0,0,0,0,0,0,0,7,2007,0,0,108500
164,45,0,55.0,5500,0,0,0,0,0,0,0,8,0,0,0,7,4,6,1956,1956,0,0,5,5,0,0.0,0,0,1,1,1,0,2,0,0,0,882,882,0,2,0,0,882,0,0,882,0,0,1,0,1,1,0,4,0,0,0,1,1980.0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4,2007,0,0,103200
635,90,0,64.0,6979,0,0,0,0,0,0,0,8,0,0,3,3,6,5,1980,1980,0,0,3,3,0,0.0,0,0,1,1,1,0,3,1056,0,0,0,1056,0,0,0,0,1056,0,0,1056,2,0,0,0,0,2,0,4,0,0,0,2,1980.0,1,2,576,0,0,0,264,56,0,0,0,0,0,3,1,600,6,2010,0,0,144000
365,60,0,69.0,18800,0,0,1,0,0,3,0,7,0,0,0,1,6,5,1976,1976,0,0,1,1,1,120.0,0,0,0,2,1,2,3,712,0,0,84,796,0,1,0,0,790,784,0,1574,1,0,2,1,3,1,0,6,0,1,4,0,1976.0,0,2,566,0,0,0,306,111,0,0,0,0,0,0,0,0,7,2006,0,0,190000
